EVY,,34 Squadron, Royal Australian Air Force,Australia,,
TQ,TDM,Tandem Aero,TANDEM,Moldova,
,TDO,TRADO,TRADO,Dominican Republic,Transporte A�reo Dominicano
,TDR,Trade Air,TRADEAIR,Croatia,
,TDV,Taxi Aero Nacional Del Evora,TAXI EVORA,Mexico,
,TDX,Tradewinds Airlines,TRADEWINDS EXPRESS,United States,Wrangler Aviation
,TEB,Tenir Airlines,TENIR AIR,Kyrgyzstan,
L9,TLW,Teamline Air,Teamline,Austria,
,TEF,Tecnicas Fotograficas,TECFOTO,Spain,
,TEH,Tempelhof Airways,TEMPELHOF,United States,
,TEL,Telford Aviation,TELFORD,United States,
,TEM,Tech-Mont Helicopter Company,TECHMONT,Slovakia,
,TEN,Tennessee Airways,TENNESSEE,United States,
,TER,Territorial Airlines,TERRI-AIRE,United States,
,TES,Taespejo Portugal LDA,Tesaban,Portugal,
UE,TEP,Transeuropean Airlines,TRANSEURLINE,Russia,
,TET,Tepavia-Trans Airlines,TEPAVIA,Moldova,
,TFA,Trans-Florida Airlines,TRANS FLORIDA,United States,
,TFB,Tair Airways,ROYAL TEE-AIR,Philippines,
,TFF,Talon Air,TALON FLIGHT,United States,
,AIM,Trabajos A�reos Murcianos,PIJO,Spain,
,TFH,Thai Flying Helicopter Service,THAI HELICOPTER,Thailand,
,TFI,Transport Facilitators,,United States,
,TFK,Transafrik International,,S�o Tom� and Pr�ncipe,
,TFO,Transportes A�reos del Pac�fico,TRANSPORTES PACIFICO,Mexico,
,TFT,Thai Flying Service,THAI FLYING,Thailand,
,SRF,Transportes A�reos San Rafael,SAN RAFEAL,Chile,
,TFY,Tayside Aviation,TAYSIDE,United Kingdom,
,TGC,TG Aviation,THANET,United Kingdom,
,TGE,Trabajos A�reos,TASA,Spain,
,TGI,Transportes A�reos Regionales,TRANSPORTE REGIONAL,Mexico,
,TGM,TAG Aviation Espana,TAG ESPANA,Spain,
,TGN,Trigana Air Service,TRIGANA,Indonesia,
2S,TGR,Satgur Air Transport,SATGURAIR,Liberia,defunct
ZT,AWC,Titan Airways,ZAP,United Kingdom,
,TGO,Transport Canada,TRANSPORT,Canada,
TR,TGW,Tigerair Singapore,GO CAT,Singapore,Merged with Scoot
TT,TGG,Tigerair Australia,TIGGOZ,Australia,Previously TGW, callsign GO CAT
IT,TTW,Tigerair Taiwan,SMART CAT,Taiwan,
,MDL,Tigerair Mandala,MANDALA,Indonesia,defunct, original airline code RI
DG,SRQ,Cebgo,BLUE JAY,Philippines,Formerly SEAir, South East Asian Airlines and Tigerair Philippines
,TGX,Transair Gabon,TRANSGABON,Gabon,
,TGY,Trans Guyana Airways,TRANS GUYANA,Guyana,
TG,THA,Thai Airways International,THAI,Thailand,
,THC,Tar Heel Aviation,TARHEEL,United States,
,THE,Toumai Air Tchad,TOUMAI AIR,Chad,
,THF,Touraine Helicoptere,TOURAINE HELICO,France,
,THG,Thai Global Airline,THAI GLOBAL,Thailand,
,THJ,Thai Jet Intergroup,THAI JET,Thailand,
,THK,Turk Hava Kurumu Hava Taksi Isletmesi,HUR KUS,Turkey,
FD,AIQ,Thai AirAsia,THAI ASIA,Thailand,
,THO,TACA De Honduras,LEMPIRA,Honduras,
,THR,Tehran Airline,TEHRAN AIR,Iran,
,THU,Thunder Airlines,AIR THUNDER,Canada,
TK,THY,Turkish Airlines,TURKISH,Turkey,
,THZ,Trans Helicoptere Service,LYON HELIJET,France,
,TIA,Trans International Airlines,TRANS INTERNATIONAL,United States,
,TIC,Travel International Air Charters,TRAVEL INTERNATIONAL,Zambia,
,TIE,Time Air,TIME AIR,Czech Republic,
,TIK,Tic Air,TICAIR,Australia,
,TIM,TEAM Linhas A�reas,TEAM BRASIL,Brazil,
,TIN,Taino Tours,TAINO,Dominican Republic,
,TIS,Tesis,TESIS,Russia,
,TIW,Transcarga Intl Airways,TIACA,Venezuela,
,TJK,Tajikair,TAJIKAIR,Tajikistan,
,TJN,Tien-Shan,NERON,Kazakhstan,
,TJS,Tyrolean Jet Services,TYROLJET,Austria,
T7,TJT,Twin Jet,TWINJET,France,
,TKC,Tikal Jets Airlines,TIKAL,Guatemala,
,TKE,Take Air Line,ISLAND BIRD,France,
,TKX,Tropical International Airways,TROPEXPRESS,Saint Kitts and Nevis,
9I,LLR,Thai Sky Airlines,THAI SKY AIR,Thailand,
,TLA,Translift Airways,TRANSLIFT,Ireland,
,TLF,Transport Africa,TRANS-LEONE,Sierra Leone,
,TLL,Trans Atlantic Airlines,ATLANTIC LEONE,Sierra Leone,
,TLO,Eagle Canyon Airlines,TALON AIR,United States,
TD,TLP,Tulip Air,TULIPAIR,Netherlands,
,TAJ,Tunisavia,TUNISAVIA,Tunisia,
,TLS,TLC Air,TEALSY,United States,
,TLT,Turtle Airways,TURTLE,Fiji,
,TLV,Travelair,PAJAROS,Uruguay,
,TLX,Telesis Transair,TELESIS,United States,
,TLY,Top Fly,TOPFLY,Spain,
TL,TMA,Trans Mediterranean Airlines,TANGO LIMA,Lebanon,
,TMD,Transmed Airlines,,Egypt,
GY,TMG,Tri-MG Intra Asia Airlines,TRILINES,Indonesia,
,TMH,Taxis Turisticos Marakame,TAXIMARAKAME,Mexico,
,TMI,Tamir Airways,TAMIRWAYS,Israel,
,TMK,Tomahawk Airways,TOMAHAWK,United States,
OF,TML,Transports et Travaux A�riens de Madagascar,TAM AIRLINE,Madagascar,
,TMM,TMC Airlines,WILLOW RUN,United States,
,TMQ,TRAM,TRAM AIR,Mauritania,
,TMR,Timberline Air,TIMBER,Canada,
,TMS,Temsco Helicopters,TEMSCO,United States,
,TMT,Trans Midwest Airlines,TRANS MIDWEST,United States,
,TMX,Tramon Air,TRAMON,South Africa,
,TMY,Transportes A�reos del Mundo Maya,MUNDO MAYA,Mexico,
,TMZ,Transporte Amazonair,TRANS AMAZON,Venezuela,
,TNB,Trans Air-Benin,TRANS-BENIN,Benin,
,TNE,Taxis A�reos del Noroeste,TAXINOROESTE,Mexico,
,TNF,Transafricaine,TRANSFAS,Burkina Faso,
,TNG,Tennessee Air National Guard�164th Airlift Group,,United States,
,TNI,Transair International Linhas A�reas,TRANSINTER,United States,
,TNL,Tengeriyn Ulaach Shine,SKY HORSE,Mongolia,
3P,TNM,Tiara Air,TIARA,Aruba,
,TNP,Transped Aviation,TRANSPED,Austria,
,TNR,Tanana Air Services,TAN AIR,United States,
,TNT,Trans North Turbo Air,TRANS NORTH,Canada,
,TNV,Transnorthern,TRANSNORTHERN,United States,
,TNW,Trans Nation Airways,TRANS-NATION,Ethiopia,
,TNX,Trener Ltd,TRAINER,Hungary,
,TNY,Twin Town Leasing Company,TWINCAL,United States,
7T,TOB,Tobruk Air,TOBRUK AIR,Libya,
,TOJ,TOJ Airlines,TOJ AIRLINE,Tajikistan,
TI,TOL,Tol-Air Services,TOL AIR,United States,
,TOP,Top Air,AIR TOP,Indonesia,
,TOR,Toronto Airways,TORONTAIR,Canada,
PM,TOS,Tropic Air,TROPISER,Belize,
,TOT,Totavia,,Canada,Aviation Information Services
9L,TOW,AirTanker Services,TOWLINE,United Kingdom,
,TOW,Tower Air,TEE AIR,United States,Ceased operations
,TOY,Toyota Canada,TOYOTA,Canada,
QT,TPA,TAMPA,TAMPA,Colombia,
,TPD,Top Speed,TOP SPEED,Austria,
,TPF,Taxis A�reos del Pac�fico,TAXIPACIFICO,Mexico,
,TPG,Transportes A�reos Pegaso,TRANSPEGASO,Mexico,
,TPL,TAR Interpilot,INTERPILOT,Mauritania,
,TPM,Transpa�s A�reo,TRANSPAIS,Mexico,
,TPN,Transportaci�n A�rea del Norte,AEREA DELNORTE,Mexico,
,TPP,Transpac Express,TRANS EXPRESS,Australia,
,TPR,Taxis A�reos De Parral,TAXIS PARRAL,Mexico,
,TPS,TAPSA�Transportes A�reos Petroleros,TAPSA,Argentina,
,TPT,Transportes A�reo del Sureste,TASSA,Mexico,
,TPU,Trans American Airlines�(Trans Am),TRANS PERU,Peru,
,TPV,Thai Pacific Airlines Business,THAI PACIFIC,Thailand,
,TPX,Transportes A�reos De Xalapa,TRANSXALAPA,Mexico,
,TPY,Trans-Provincial Airlines,TRANS PROVINCIAL,Canada,
,TPZ,Transportes La Paz,TRANSPAZ,Mexico,
K3,TQN,Taquan Air Services,TAQUAN,United States,
,TQR,Transportaci�n A�rea De Quer�taro,TRANSQUERETARO,Mexico,
GE,TNA,TransAsia Airways,,Taiwan,defunct
TO,TVF,Transavia France,FRANCE SOLEIL,France,
HV,TRA,Transavia Holland,TRANSAVIA,Netherlands,
,TRC,Trans Air Charter,TRACKER,United States,
VR,TCV,TACV,CABOVERDE,Cape Verde,
,TRD,Trans Island Air,TRANS ISLAND,Barbados,
,TRF,Taxi Air Fret,TAXI JET,France,
,TRG,TRAGSA (Medios A�reos),,Spain,
,TRJ,Trans Euro Air,HIGH TIDE,United Kingdom,
,TRM,Transport Aerien de Mauritanie,SOTRANS,Mauritania,
,TRO,Tropic Airlines-Air Molokai,MOLOKAI,United States,
,TRQ,Turdus Airways,HUNTER,Netherlands,Defunct, ICAO code in use by another airline
,TRR,Tramson Limited,TRAMSON,Sudan,
,TRT,Trans Arabian Air Transport,TRANS ARABIAN,Sudan,
,TRU,Triangle Airline (Uganda),TRI AIR,Uganda,
,TRW,Transwestern Airlines of Utah,TRANS-WEST,United States,
,TRY,Tristar Airlines,TRISTAR AIR,United States,
T9,TRZ,TransMeridian Airlines,TRANS-MERIDIAN,United States,Defunct
,TSA,Transair France,AIRTRAF,France,
,TSD,TAF-Linhas A�reas,TAFI,Brazil,
TH,TSE,Transmile Air Services,TRANSMILE,Malaysia,
,TSG,Trans-Air-Congo,TRANS-CONGO,Republic of the Congo,
,TSI,Transport'air,TRANSPORTAIR,France,
S5,TSJ,Trast Aero,TRAST AERO,Kyrgyzstan,
,TSK,Trast Aero,TOMSK-AVIA,Kyrgyzstan,
,TSL,Thai Aviation Services,THAI AVIATION,Thailand,
,SBT,Taftan Airlines,TAFTAN,Iran,
9T,ABS,Transwest Air,ATHABASKA,Canada,
,TSM,Trans Sayegh Airport Services,,Lebanon,
,TSN,Trans-Air Services,AIR TRANS,Nigeria,
UN,TSO,Transaero Airlines,TRANSOVIET,Russia,
,TSP,Transportes A�reos Inter,TRANSPO-INTER,Guatemala,
,TSR,TJS San Marino S.r.L.,SAN MARINO,San Marino,
,TSS,Tri-State Aero,TRI-STATE,United States,
,TST,TRAST,TRAST,Kazakhstan,
,TSV,Tropair Airservices,TROPIC,United Kingdom,
,TSW,Transwings,SWISSTRANS,Switzerland,
T9,TSX,Thai Star Airlines,THAI STAR,Thailand,
,TSY,Tristar Air,TRIPLE STAR,Egypt,
,TTA,TTA�- Sociedade de Transporte e Trabalho A�reo,KANIMANBO,Mozambique,
,TTC,Transteco,TRANSTECO,Angola,
,TTH,Tarhan Tower Airlines,,Turkey,
,TTL,Total Linhas A�reas,TOTAL,Brazil,
,TTP,Triple O Aviation,MIGHTY WING,Nigeria,
,TTR,Transportaciones Y Servicios A�reos,TRANSPORTACIONES,Mexico,
,TTS,Transporte A�reo T�cnico Ejecutivo,TECNICO,Mexico,
T5,TUA,Turkmenhovayollary,TURKMENISTAN,Turkmenistan,
,TUC,Turismo A�reo de Chile,TURICHILE,Chile,
UG,TUX,Tuninter,,Tunisia,
,TUL,Tulpar Air,URSAL,Russia,
,TUM,Tyumenspecavia,TUMTEL,Russia,
,TUO,Taxi A�reo Tur�stico,TURISTICO,Mexico,
,TUX,Tulpar Air Service,TULPA,Kazakhstan,
,TUZ,Tuna Aero,TUNA,Sweden,
BY,TOM,TUI Airways,TOMJET[55],United Kingdom,Formerly TOMSON
TB,JAF,TUI fly Belgium,BEAUTY,Belgium,
X3,TUI,TUI fly Deutschland,TUI JET,Germany,
OR,TFL,TUI fly Netherlands,ORANGE,Netherlands,
6B,BLX,TUI fly Nordic,BLUESCAN,Sweden,
,TVA,Trans America Airlines,TRANS-AMERICA,United States,
,TVH,Trabajos A�reos Vascongados,TRAVASA,Spain,
,TVI,Tiramavia,TIRAMAVIA,Moldova,
7O[56],TVL,Travel Service,TRAVEL SERVICE,Hungary,
,TVO,Transavio,TRANS-BALLERIO,Italy,
T6,TVR,Tavrey Airlines,TAVREY,Ukraine,
TW,TWB,T'way Air,TWAYAIR,Republic of Korea,
,TWE,Transwede Airways,TRANSWEDE,Sweden,
,TWJ,Twinjet Aircraft Sales,,United Kingdom,
,TWL,Tradewinds Aviation,TRADEWINDS CANADA,Canada,
,TWM,Transairways,,Mozambique,
,TWO,Twente Airlines,COLIBRI,Netherlands,
,TWW,Trans Air Welwitchia,WELWITCHIA,Angola,
,TXA,Texair Charter,OKAY AIR,United States,
AL,TXC,TransAVIAexport Airlines,TRANSEXPORT,Belarus,
,TXE,Transilvania Express,TRANSAIR EXPRESS,Romania,
,TXL,Taxi A�reo Cozatl,TAXI COZATL,Mexico,
,TXM,Taxi A�reo de M�xico,TAXIMEX,Mexico,
,TXN,Texas National Airlines,TEXAS NATIONAL,United States,
,TXO,Taxis A�reos de Sinaloa,TAXIS SINALOA,Mexico,
,TXR,Taxirey,TAXIREY,Mexico,
,TXS,Texas Airlines,TEXAIR,United States,
,TXT,Texas Air Charters,TEXAS CHARTER,United States,Group One
,TXZ,Tex Star Air Freight,TEX STAR,United States,
,TYF,Tayflite,TAYFLITE,United Kingdom,
,TYG,Trygg-Flyg,TRYGG,Sweden,
,TYJ,TJS Malta Ltd.,TYROLMALTA,Malta,
,TYW,Tyrol Air Ambulance,TYROL AMBULANCE,Austria,
,TZE,Transporte A�reo Ernesto Saenz,TRANSPORTE SAENZ,Mexico,
,TZK,Tajikistan International Airlines,TAJIKSTAN,Tajikistan,
,BLI,Thyssen Krupp AG,BLUELINE,Germany,
,BOL,Transportes A�reos Bolivianos,BOL,Bolivia,
,BOX,Tiphook PLC,BOX,United Kingdom,defunct
,CHE,Top Flight Air Service,CHECK AIR,United States,
,CLR,Trans America,CLINTON AIRWAYS,United States,
,CLU,Triple Alpha,CAROLUS,Germany,
,CTP,Tashkent Aircraft Production Corporation,CORTAS,Uzbekistan,
,CWT,Texas Airways,TEXAS AIRWAYS,United States,
,DCL,Transportes A�reos Don Carlos,DON CARLOS,Chile,
,DOT,Telnic Limited,DOT TEL,United Kingdom,
,DRC,Triton Airlines,TRITON AIR,Canada,
DT,DTA,TAAG Angola Airlines,DTA,Angola,
SF,DTH,Tassili Airlines,TASSILI AIR,Algeria,
,EAR,Transporte Ejecutivo A�reo,EJECUTIVO-AEREO,Mexico,
,ELV,Transportes A�reos Nacionales De Selva Tans,AEREOS SELVA,Peru,
,FBO,TAG Farnborough Airport,,United Kingdom,
,FNV,Transaviaservice,TRANSAVIASERVICE,Georgia,
,FPG,TAG Aviation,TAG AVIATION,Switzerland,
,GFN,The 955 Preservation Group,GRIFFON,United Kingdom,
,GJB,Trans-Air-Link,SKY TRUCK,United States,
TJ,GPD,Tradewind Aviation,GOODSPEED,United States,
,HBA,Trail Lake Flying Service,HARBOR AIR,United States,
,HET,TAF Helicopters,HELITAF,Spain,
,HTO,Tango Bravo,HELI TANGO,France,
,HVK,Turkish Air Force,TURKISH AIRFORCE,Turkey,
,IHS,Thryluthjonustan,,Iceland,
,TBA,Tibet Airlines,TIBET,China,
,IRF,TA-Air Airline,TA-AIR,Iran,
,IRR,Tara Air Line,TARAIR,Iran,
,JCH,Trading Air Cargo,TRADING CARGO,Mauritania,
,KCA,Trans-Kiev,TRANS-KIEV,Ukraine,
,JEL,Tal Air Charters,JETEL,Canada,
,KRA,Transcontinental Airlines,REGATA,Kazakhstan,
,KTB,Transaviabaltika,TRANSBALTIKA,Lithuania,
,KTS,Transair-Gyraintiee,KOTAIR,Russia,
PZ,LAP,TAM Mercosur,PARAGUAYA,Paraguay,
,LCC,The Lancair Company,LANCAIR,United States,
,LEG,The Army Aviation Heritage Foundation,LEGACY,United States,
,LKW,Top Sky International,TOPINTER,Indonesia,
AX,LOF,Trans States Airlines,WATERSKI,United States,
,LTA,Trans Atlantis,LANTRA,Canada,
,MCT,Transportaci�n A�rea Del Mar De Cort�s,TRANS CORTES,Mexico,
,MGM,Transporte Aero MGM,AERO EMM-GEE-EMM,Mexico,
,MOH,Tigerfly,MOTH,United Kingdom,
,MPO,Transportes A�reos Amparo,AMPARO,Mexico,
,MUI,Trans Air,MAUI,United States,
,MXQ,Transportes A�reos Mexiquenses,MEXIQUENSES,Mexico,
1E,,Travelsky Technology,,China,
2H,,Thalys,,Belgium,Not an airline (train).
,,,,,Used for codesharing
,NTR,TNT International Aviation,NITRO,United Kingdom,
1L,OSY,Open Skies Consultative Commission,OPEN SKIES,United States,
,PCW,Trans-Pacific Orient Airways,PACIFIC ORIENT,Philippines,
,PGS,Tauranga Aer Club,,New Zealand,
,PSS,TSSKB-Progress,PROGRESS,Russia,
,RBD,Trans World Express,RED BIRD,United States,
TW,TWA,Trans World Airlines,TWA,United States,
,REC,Trans Reco,TRANS-RECO,Mauritania,
,RMS,Tas Aviation,TASS AIR,United States,
RO,ROT,Tarom,TAROM,Romania,
,ROU,Transportes A�reos I. R. Crusoe,ROBINSON CRUSOE,Chile,
,RRT,Transportes A�reos Sierra,SIERRA ALTA,Mexico,
,RRY,Tbilisi Aviation University,AIRFERRY,Georgia,
,RTM,Trans Am Compania,AERO TRANSAM,Ecuador,
,SBJ,Trans Sahara Air,TRANS SAHARA,Nigeria,
,SEI,Transportes A�reos Sierra Madre,TRANSPORTE SIERRA,Mexico,
,SRT,Trans Asian Airlines,TRASER,Kazakhstan,
3T,URN,Turan Air,TURAN,Azerbaijan,
T4,TIB,TRIP Linhas A�reas,TRIP,Brazil,IATA code 8R changed to T4 (2010)
,USB,Tusheti,TUSHETI,Georgia,
,UTM,TAPC Aviatrans Aircompany,AVIATAPS,Uzbekistan,
,UTN,Trans-Ulgii,TRANS-ULGII,Mongolia,defunct
,UTT,Transarabian Transportation Services,ARABIAN TRANSPORT,Uganda,
,VEN,Transaven,TRANSAVEN AIRLINE,Venezuela,
,VIP,Tag Aviation UK,SOVEREIGN,United Kingdom,
L6,VNZ,Tbilaviamsheni,TBILAVIA,Georgia,
,VRC,Taxi de Veracruz,VERACRUZ,Mexico,
XN,XAR,XpressAir,XPRESS,Indonesia,Renamed from Travel Express Aviation Services in 2012
,XNR,Taxi Aero Del Norte,TAXI NORTE,Mexico,
VO,TYR,Tyrolean Airways,TYROLEAN,Austria,Renamed from Austrian Arrows
TX,TAN,Transportes A�reos Nacionales,,Honduras,Defunct
GS,GCR,Tianjin Airlines,BO HAI,China,
TZ,,Tsaradia,,Madagascar,
TC,ATC,Air Tanzania Company Limited,TANZANIA,Tanzania,
,TUM,UTAir,UTAIR-CARGO,Russian Federation,2014[57]
,UEU,United European Airlines,UNITED EUROPEAN,Romania,2014[57]
,UCG,Uniworld Air Cargo,UNIWORLD,Panama,2014[57]
,CUH,Urumqi Airlines,LOULAN,China,2014[57]
,DOD,USAF�Air Mobility Operations Control Center,,United States,
,DOI,U.S. Department of the Interior,INTERIOR,United States,Office of Aircraft Services
,CNV,U.S. Navy Reserve Logistic Air Forces,CONVOY,United States,U.S. Navy Reserve Logistic Air Forces, New Orleans, LA, USA
,EXM,United Kingdom Civil Aviation Authority,EXAM,United Kingdom,CAA Flight Examiners
,GIH,Union des Transports Africains de Guinee,TRANSPORT AFRICAIN,Guinea,
,GKA,US Army Parachute Team,GOLDEN KNIGHTS,United States,
U5,GWY,USA3000 Airlines,GETAWAY,United States,
B7,UIA,UNI Air,GLORY,Taiwan,
,UAB,United Arabian Airlines,UNITED ARABIAN,Sudan,
UA,UAL,United Airlines,UNITED,United States,
4H,UBD,United Airways,UNITED BANGLADESH,Bangladesh,
,UAC,United Air Charters,UNITAIR,Zimbabwe,
,UCS,United Carriers Systems,UNITED CARRIERS,United States,
,UEA,United Eagle Airlines,UNITED EAGLE,China,
,UFS,United Feeder Service,FEEDER EXPRESS,United States,formerly part of�United Express
,CFU,United Kingdom Civil Aviation Authority,MINAIR,United Kingdom,Civil Aviation Authority Flying Unit
,KRF,United Kingdom Royal VIP Flights,KITTYHAWK,United Kingdom,In Military Aircraft
,KRH,United Kingdom Royal VIP Flight,SPARROWHAWK,United Kingdom,In Civil Chartered Aircraft
,SDS,United Kingdom Civil Aviation Authority,STANDARDS,United Kingdom,Training Standards
,TQF,United Kingdom Royal VIP Flights,RAINBOW,United Kingdom,Helicopter Flights
,CGX,United States Coast Guard Auxiliary,COASTGUARD AUXAIR,United States,
,AGR,United States Department Of Agriculture,AGRICULTURE,United States,
,UAD,University Air Squadron,,United Kingdom,Colerne
,UAJ,University Air Squadron,,United Kingdom,Glasgow
,UAA,University Air Squadron,,United Kingdom,Leuchars
,UAS,University Air Squadron,,United Kingdom,RAF Cranwell
,HBU,Universal Avia,KHARKIV UNIVERSAL,Ukraine,
,HLE,UK HEMS,HELIMED,United Kingdom,
U7,JUS,USA Jet Airlines,JET USA,United States,
,LEA,Unijet,LEADAIR,France,
,MSH,US Marshals Service,MARSHALAIR,United States,US Department of Justice
,NDU,University of North Dakota,SIOUX,United States,
,PNA,Universal Airlines,PACIFIC NORTHERN,United States,
,,Upali Air,UPALI,Sri Lanka,defunct
,RAU,Uganda Royal Airways,UGANDA ROYAL,Uganda,
,SAU,United Aviation Services,UNISERVE,Spain,
U6,SVR,Ural Airlines,SVERDLOVSK AIR,Russia,
,TRB,Ukraine Transavia,KIROVTRANS,Ukraine,
,UAF,United Arab Emirates Air Force,UNIFORCE,United Arab Emirates,
,UAI,Union Africaine des Transports,UNAIR,Ivory Coast,
,UCC,Uganda Air Cargo,UGANDA CARGO,Uganda,
,UCH,US Airports Air Charter,US CHARTER,United States,
,UCO,Ucoaviacion,UCOAVIACION,Spain,
,UES,Ues-Avia Aircompany,AVIASYSTEM,Ukraine,
QU,UGA,Uganda Airlines (1976�2001),UGANDA,Uganda,Ceased operations 2001
UR,UGD,Uganda Airlines,CRESTED,Uganda,Started operations in 2019
,UGC,Urgemer Canarias,URGEMER,Spain,
,UHL,Ukrainian Helicopters,UKRAINE COPTERS,Ukraine,
,UHS,Ulyanovsk Higher Civil Aviation School,PILOT AIR,Russia,
,UJR,Universal Jet Rental de Mexico,UNIVERSAL JET,Mexico,
,UJT,Universal Jet Aviation,UNI-JET,United States,Cancelled 2014 - Renamed Journey Aviation with code JNY
,UKI,UK International Airlines,KHALIQ,United Kingdom,
,UKL,Ukraine Air Alliance,UKRAINE ALLIANCE,Ukraine,
UF,UKM,UM Airlines,UKRAINE MEDITERRANEE,Ukraine,Ukraine Mediterranean Airlines
,UKN,Ukraine Air Enterprise,ENTERPRISE UKRAINE,Ukraine,
,UKP,National Police Air Service,POLICE,United Kingdom,
6Z,UKS,Ukrainian Cargo Airways,CARGOTRANS,Ukraine,
,ULT,Ultrair,ULTRAIR,United States,
,ULH,Ultimate HELI,ULTIMATEHELI,South Africa,Ultimate HELI (Pty) Ltd
,ULR,Ultimate Air,VIPER,South Africa,Ultimate Airways (Pty) Ltd
,UNC,Uni-Fly,UNICOPTER,Denmark,
,UNF,Union Flights,UNION FLIGHTS,United States,
,UNJ,Universal Jet,PROJET,Spain,
,UNS,Unsped Paket Servisi,UNSPED,Turkey,
,UNU,Unifly Servizi Aerei,UNIEURO,Italy,
,UPL,Ukrainian Pilot School,PILOT SCHOOL,Ukraine,
5X,UPS,United Parcel Service,UPS,United States,
,URV,Uraiavia,URAI,Russia,
US,AWE,US Airways,CACTUS,United States,defunct, merged with�American Airlines�in 2015
BS,UBG,US-Bangla Airlines,BANGLA STAR,Bangladesh,
,USF,USAfrica Airways,AFRICA EXPRESS,United States,
UH,USH,US Helicopter,US-HELI,United States,
,USJ,US Jet,USJET,United States,
,USX,US Express,AIR EXPRESS,United States,
UT,UTA,UTair Aviation,UTAIR,Russia,WAS P2 till 2006
,UTR,Utair South Africa,AIRUT,South Africa,
,UTS,Ukrainian State Air Traffic Service Enterprise,AIRRUH,Ukraine,
,UTU,Urartu-Air,,Armenia,
,UVA,Universal Airways,UNIVERSAL,United States,
,UVG,Universal Airlines,GUYANA JET,Guyana,
,UVM,Uvavemex,UVAVEMEX,Mexico,
,AIO,United States Air Force,AIR CHIEF,United States,Chief of Staff
,UVN,United Aviation,UNITED AVIATION,Kuwait,
HY,UZB,Uzbekistan Airways,UZBEK,Uzbekistan,
PS,AUI,Ukraine International Airlines,UKRAINE INTERNATIONAL,Ukraine,
,WEC,Universal Airlines,AIRGO,United States,
US,,Unavia Suisse,,Switzerland,
,QID,USAF 100th Air Refueling Wing,QUID,United States,
,UIT,University of Troms� School of Aviation,ARCTIC,Norway,
,UNO,United Nations,UNITED NATIONS,n/a,UNOxxx followed by P(peacekeeping), or H(Humanitarian)
,,,,,
JW,VNL,Vanilla Air,VANILLA,Japan,
VU,VAG,Vietravel Airlines,VIETRAVEL AIR,Vietnam,
,VAI,Volant Aviation International,,Pakistan,
,VAR,Veca Airlines,VECA,El Salvador,
,VLR,Volare 22 X,VOLAX,Mexico,
,VDR,Voldirect,VOLDIR,France,
,VVV,Valair Avia��o Lda,VALAIRJET,Portugal,
VB,VIV,VivaAerobus,AEROENLACES,Mexico,
,VIL,V I Airlink,TURTLE DOVE,British Virgin Islands,
VA,VOZ,Virgin Australia,VELOCITY,Australia,Previously Used: KANGA, AURORA, VEE-OZ
,VBA,V Bird Airlines Netherlands,VEEBEE,Netherlands,
,WIW,V-avia Airline,VEE-AVIA,Ukraine,
,VBD,V-Berd-Avia,VEEBIRD-AVIA,Armenia,
,VAC,Vacationair,VACATIONAIR,Canada,
,RDW,Valair AG (Helicoptere),ROADWATCH,Switzerland,
,VLA,Valan International Cargo Charter,NALAU,South Africa,
,VLN,Valan Limited,VALAN,Moldova,
,EHR,Valfell-Verkflug,ROTOR,Iceland,
VF,VLU,Valuair,VALUAIR,Singapore,Merged with�Jetstar Asia
J7,VJA,ValuJet Airlines,CRITTER,United States,Now operating as AirTran Airways. J7 Reassigned.
,VAA,Van Air Europe,EUROVAN,Czech Republic,
,VGC,Vanguardia en Aviaci�n en Colima,VANGUARDIA COLIMA,Mexico,
,VGD,Vanguard Airlines,VANGUARD AIR,United States,
0V,VFC,Vietnam Air Services Company�(VASCO),VASCO AIR,Vietnam,
,VAG,Vega,SEGA,Kazakhstan,
,WGA,Vega Air Company,WEGA FRANKO,Ukraine,
,WEL,Veles, Ukrainian Aviation Company,VELES,Ukraine,
,VTX,Verataxis,VERATAXIS,Mexico,
,BTP,Veritair,NET RAIL,United Kingdom,
VC,VAL,Voyageur Airways,VOYAGEUR,Canada,
,GRV,Vernicos Aviation,NIGHT RIDER,Greece,
VN,HVN,Vietnam Airlines,VIET NAM AIRLINES,Vietnam,
,KWA,Vozdushnaya Academy,VOZAIR,Kazakhstan,
NN,MOV,VIM Airlines,MOV AIR,Russia,
,MVY,VIM-Aviaservice,,Russia,
2R,,Via Rail Canada,,Canada,
,ENV,Victoria Aviation,ENDEAVOUR,United Kingdom,
,VCT,Viscount Air Service,VISCOUNT AIR,United States,
,SSI,Vision Airlines,SUPER JET,Nigeria,
,FXF,VIP Air Charter,FOX FLIGHT,United States,
,PAV,VIP Avia,NICOL,Kazakhstan,
,PRX,VIP Avia,PAREX,Latvia,
,VAT,Visionair,VISIONAIR,Ireland,
VA,,Viasa,,Venezuela,IATA Code transferred to�Virgin Australia
,VCA,VICA - Viacao Charter A�reos,VICA,Brazil,
,VCM,Volare Air Charter Company,CARMEN,United States,
Y4,VOI,Volaris,VOLARIS,Mexico,
VI,VDA,Volga-Dnepr Airlines,VOLGA,Russia,
,VEA,Vega Airlines,VEGA AIRLINES,Bulgaria,
,VEC,Venescar Internacional,VECAR,Venezuela,
,VEE,Victor Echo,VICTOR ECHO,Spain,
